husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,nwifeinc,inlf,hrwage
58,0,547,12,0,1,40,1,317,51,0,12,1,0,55000,40,33,0,40,38.516,1,7.925
62,1,350,12,0,0,40,0,425,57,0,12,0,0,3000,44,39,0,40,0,1,10.625
41,0,200,16,0,0,40,1,800,40,0,14,0,0,3000,19,20,0,40,0,1,20
40,0,200,1,0,1,40,0,170,51,0,12,0,0,3000,33,33,0,14,0,1,12.14286
41,1,506,12,0,0,50,1,226,41,0,12,0,0,37500,23,23,0,40,25.748,1,5.65
28,0,630,14,0,0,40,0,352,27,0,12,0,0,55000,8,9,1,40,36.696,1,8.8
35,1,624,12,0,0,48,0,125,34,0,16,0,0,45000,17,12,1,15,38.5,1,8.333333
29,1,344,11,0,0,40,1,180,27,0,11,0,0,27500,12,10,0,40,18.14,1,4.5
32,0,500,12,0,0,65,1,277,31,0,12,0,1,37500,14,13,0,40,23.096,1,6.925
59,1,600,12,0,0,40,0,360,56,0,12,0,0,3000,41,38,0,40,0,1,9
53,0,590,17,0,0,40,0,460,51,0,17,0,0,45000,30,28,0,40,21.08,1,11.5
43,0,455,17,0,1,40,1,961,51,0,16,0,0,13750,20,29,0,40,0,1,24.025
48,0,923,16,0,0,40,1,595,40,0,14,1,0,3000,26,20,0,40,0,1,14.875
42,0,380,12,0,0,50,1,100,39,0,12,0,0,27500,24,21,0,16,22.3,1,6.25
35,0,900,12,0,0,40,1,269,35,0,12,0,0,11500,17,17,0,48,0,1,5.604167
41,0,560,14,0,0,40,0,300,34,0,12,0,0,45000,21,16,0,40,29.4,1,7.5
39,0,800,17,0,0,45,0,1000,40,0,18,0,0,112500,16,16,1,45,60.5,1,22.22222
45,0,675,12,0,0,40,1,700,44,0,18,0,1,3000,27,20,0,35,0,1,20
33,0,1250,18,0,0,50,0,865,28,0,16,0,0,112500,9,6,1,40,67.52,1,21.625
31,1,625,13,0,1,0,0,500,31,0,14,1,0,55000,12,11,0,35,29,1,14.28571
25,0,798,12,0,0,36,0,350,29,0,16,0,0,0,7,7,0,40,0,1,8.75
40,1,680,14,0,0,32,0,480,40,0,13,0,1,67500,20,21,0,40,42.54,1,12
43,0,1000,14,0,0,43,1,267,43,0,14,0,0,55000,23,23,0,35,41.116,1,7.628572
34,0,471,17,0,0,40,0,125,31,0,17,0,0,27500,11,8,1,20,21,1,6.25
50,0,400,14,0,0,40,0,600,47,0,14,0,1,67500,30,27,0,40,36.3,1,15
61,0,1750,10,0,0,60,0,163,40,0,15,0,0,112500,45,19,1,20,104.024,1,8.15
51,0,280,8,1,0,40,0,250,45,1,12,0,0,32500,37,27,0,40,19.5,1,6.25
37,1,420,12,0,0,24,0,180,40,0,13,0,0,45000,19,21,1,40,35.64,1,4.5
56,0,500,16,0,0,30,0,174,23,1,12,0,0,37500,34,5,0,40,28.452,1,4.35
56,0,1000,12,0,0,40,1,750,50,0,13,0,0,55000,38,31,0,40,16,1,18.75
42,0,330,10,0,0,40,1,150,40,0,12,0,0,22500,26,22,0,30,14.7,1,5
32,0,300,16,0,0,60,0,65,25,0,12,0,0,22500,10,7,1,40,19.12,1,1.625
32,0,500,16,1,0,45,0,90,29,1,14,0,0,45000,10,9,0,18,40.32,1,5
40,0,512,12,0,0,52,1,360,37,0,12,0,0,45000,22,19,0,40,26.28,1,9
31,0,400,18,0,0,70,0,500,31,0,16,0,0,3000,7,9,0,50,0,1,10
30,0,500,14,0,0,70,0,220,27,0,12,0,0,27500,10,9,1,35,16.06,1,6.285714
50,0,600,12,0,0,40,1,250,46,0,13,0,0,37500,32,27,0,40,24.5,1,6.25
38,0,1923,16,0,0,72,1,250,36,0,16,0,0,112500,16,14,0,9,99.5,1,27.77778
43,0,846,16,0,0,40,0,500,48,0,13,0,0,67500,21,29,1,40,41.5,1,12.5
49,0,1000,18,0,0,40,0,300,43,0,12,0,0,112500,25,25,0,40,96.9,1,7.5
32,0,556,14,0,0,40,0,1300,33,0,18,0,0,112500,12,9,1,50,44.9,1,26
54,0,880,12,0,0,25,0,496,53,0,12,0,0,112500,36,35,0,35,86.708,1,14.17143
56,0,1923,18,0,0,55,0,100,54,0,14,0,0,112500,32,34,0,10,107.3,1,10
49,1,500,12,0,0,32,0,490,47,0,12,0,0,55000,31,29,0,40,29.52,1,12.25
36,0,1000,17,0,0,40,1,720,35,0,14,0,0,112500,13,15,0,24,75.06,1,30
52,0,415,12,0,0,32,0,350,50,0,14,0,0,37500,34,30,0,40,19.3,1,8.75
29,0,166,12,0,0,20,0,320,29,0,12,0,0,32500,11,11,1,40,15.86,1,8
35,0,598,12,0,0,40,1,364,34,0,13,0,0,45000,17,15,0,40,26.072,1,9.1
46,0,580,11,1,0,40,0,362,45,1,12,0,0,45000,29,27,0,40,26.176,1,9.05
45,1,409,15,0,0,40,1,65,34,0,12,0,0,67500,24,16,0,15,64.12,1,4.333333
40,0,1300,13,0,0,0,1,275,39,0,13,0,0,112500,21,20,0,16,98.2,1,17.1875
23,0,425,14,0,0,60,0,425,23,0,14,0,0,45000,3,3,0,40,22.9,1,10.625
30,0,917,16,0,0,16,0,582,30,0,16,0,0,112500,8,8,0,32,82.236,1,18.1875
43,0,650,12,0,0,50,0,500,31,0,16,0,1,55000,25,9,1,40,29,1,12.5
40,0,207,13,0,0,40,1,204,38,0,12,0,0,17500,21,20,0,40,6.892,1,5.1
56,0,600,8,0,0,32,0,285,48,0,12,0,0,45000,42,30,0,36,30.18,1,7.916667
48,0,999,13,0,0,38,1,425,49,0,18,0,0,45000,29,25,0,40,22.9,1,10.625
58,0,542,18,0,0,50,1,288,44,0,13,0,0,67500,34,25,0,25,52.524,1,11.52
44,0,826,12,0,0,40,1,342,44,0,12,0,0,3000,26,26,0,40,0,1,8.55
59,0,388,15,1,0,50,1,320,50,1,12,0,0,67500,38,32,0,40,50.86,1,8
44,0,340,14,0,0,40,1,360,44,0,13,0,0,11500,24,25,0,40,0,1,9
38,0,225,10,0,0,24,1,200,37,0,9,0,0,55000,22,22,0,40,44.6,1,5
45,1,604,12,0,0,30,1,259,40,0,12,0,0,27500,27,22,0,40,14.032,1,6.475
27,0,638,12,1,0,45,0,352,25,0,12,0,0,45000,9,7,1,40,26.696,1,8.8
38,0,1400,13,0,0,60,1,138,34,0,13,0,0,3000,19,15,0,25,0,1,5.52
31,1,500,14,0,0,40,0,55,27,0,12,0,1,32500,11,9,1,12,29.64,1,4.583333
30,1,587,12,0,0,60,0,338,24,0,14,0,0,32500,12,4,1,40,14.924,1,8.45
40,0,1500,18,0,0,50,1,600,42,0,16,0,0,112500,16,20,0,40,81.3,1,15
36,0,415,16,1,0,50,0,600,44,0,18,0,1,32500,14,20,0,40,1.3,1,15
45,1,710,12,0,0,32,1,220,56,1,11,0,0,11500,27,39,0,40,0.06,1,5.5
61,0,310,7,1,0,36,0,615,40,0,18,0,1,22500,48,16,0,35,0,1,17.57143
26,0,440,12,0,0,40,0,330,32,0,12,0,0,32500,8,14,0,40,15.34,1,8.25
57,0,420,12,0,0,40,0,300,56,0,12,0,0,27500,39,38,0,35,11.9,1,8.571428
38,0,583,10,0,0,50,1,385,38,0,12,0,0,45000,22,20,0,40,24.98,1,9.625
32,0,850,12,0,0,80,0,229,22,0,12,0,0,45000,14,4,0,40,33.092,1,5.725
47,1,631,12,0,0,72,0,150,46,0,7,0,0,32500,29,33,0,30,24.7,1,5
33,0,865,14,0,0,40,0,865,33,0,16,0,0,112500,13,11,1,40,67.52,1,21.625
39,1,700,12,0,0,40,1,181,36,0,12,0,0,45000,21,18,0,32,35.588,1,5.65625
44,0,330,12,0,0,40,1,450,38,0,14,0,0,67500,26,18,0,35,44.1,1,12.85714
25,0,100,13,1,0,24,0,270,22,0,14,0,0,27500,6,2,1,40,13.46,1,6.75
55,0,527,12,0,1,40,1,527,41,0,12,0,0,45000,37,23,0,40,17.596,1,13.175
39,0,930,13,0,0,40,0,188,32,0,12,0,0,67500,20,14,1,24,57.724,1,7.833333
60,0,485,8,1,0,40,0,431,48,1,12,0,0,37500,46,30,0,40,15.088,1,10.775
37,0,480,12,0,0,40,0,308,34,0,14,0,0,37500,19,14,1,28,21.484,1,11
40,0,420,18,0,0,40,0,560,36,0,14,0,0,45000,16,16,0,40,15.88,1,14
27,0,800,16,0,0,40,0,735,28,0,16,0,0,112500,5,6,0,40,74.28,1,18.375
30,0,280,17,0,0,40,0,144,30,0,14,0,0,45000,7,10,1,24,37.512,1,6
34,0,324,12,0,0,75,1,257,32,0,12,0,0,45000,16,14,0,40,31.636,1,6.425
32,0,1900,16,0,0,2,0,730,31,0,16,0,0,112500,10,9,1,40,74.54,1,18.25
34,0,1500,18,0,0,55,0,800,32,0,16,0,0,112500,10,10,0,40,70.9,1,20
42,0,300,14,0,1,32,1,380,40,0,13,1,0,32500,22,21,0,40,12.74,1,9.5
44,0,480,14,0,0,40,1,480,43,0,15,0,0,0,24,22,0,40,0,1,12
38,0,400,15,1,0,40,0,325,41,1,12,0,0,27500,17,23,1,40,10.6,1,8.125
35,0,910,12,0,0,75,0,425,30,0,14,0,0,55000,17,10,1,45,32.9,1,9.444445
35,0,750,14,0,0,40,0,575,34,0,13,0,0,112500,15,15,0,40,82.6,1,14.375
20,0,429,13,0,0,66,0,300,20,0,13,0,0,32500,1,1,0,40,16.9,1,7.5
43,0,950,16,0,0,40,1,485,33,0,10,0,0,67500,21,17,0,40,42.28,1,12.125
35,0,615,12,0,0,70,1,711,36,0,18,0,0,67500,17,12,0,35,30.528,1,20.31429
37,0,360,4,0,1,40,1,288,33,0,4,1,1,37500,27,23,0,40,22.524,1,7.2
31,0,360,15,0,0,72,0,275,28,0,14,0,0,37500,10,8,0,40,23.2,1,6.875
46,0,480,9,0,0,40,0,321,29,0,12,0,0,32500,31,11,0,40,15.808,1,8.025
33,1,610,12,1,0,58,0,165,39,1,13,0,0,37500,15,20,1,25,28.92,1,6.6
34,0,300,16,1,0,72,0,250,36,1,12,0,0,32500,12,18,1,40,19.5,1,6.25
55,0,1923,16,0,0,50,0,1500,40,0,18,0,0,112500,33,16,1,40,34.5,1,37.5
29,0,870,16,0,0,40,0,650,28,0,16,0,0,37500,7,6,1,40,3.7,1,16.25
47,0,400,12,0,0,40,1,200,46,0,12,0,0,17500,29,28,0,40,7.1,1,5
30,0,750,18,0,0,40,0,673,30,0,18,0,0,3000,6,6,0,40,0,1,16.825
39,0,880,14,0,0,32,1,379,39,0,14,0,1,67500,19,19,0,24,47.792,1,15.79167
27,1,575,12,0,0,54,0,404,28,0,12,0,0,45000,9,10,0,45,23.992,1,8.977777
55,1,720,14,0,0,40,0,385,59,0,14,0,0,67500,35,39,0,54,47.48,1,7.12963
55,0,1000,15,0,0,40,1,63,52,0,9,0,0,55000,34,37,0,8,51.724,1,7.875
26,0,1923,16,0,0,50,0,1800,27,0,17,1,0,55000,4,4,0,45,0,1,40
49,0,463,14,0,0,40,1,280,50,0,12,0,0,17500,29,32,0,40,2.94,1,7
52,0,1250,13,0,0,40,0,577,50,0,13,0,0,112500,33,31,0,45,82.496,1,12.82222
38,1,600,14,0,0,40,0,280,28,1,14,0,1,55000,18,8,1,40,40.44,1,7
47,1,546,13,0,1,35,0,120,42,0,16,1,1,45000,28,20,0,27,38.76,1,4.444445
33,0,500,14,0,0,40,0,180,32,0,12,0,0,32500,13,14,0,20,23.14,1,9
53,1,450,8,0,0,40,0,240,50,0,12,0,0,45000,39,32,0,40,32.52,1,6
53,0,1000,18,0,0,40,0,105,51,0,18,0,0,67500,29,27,0,15,62.04,1,7
36,0,1161,16,0,0,40,1,156,35,0,16,0,0,3000,14,13,0,24,0,1,6.5
60,0,1540,16,0,0,40,0,538,51,0,14,0,0,112500,38,31,0,40,84.524,1,13.45
38,0,770,16,0,0,32,0,800,30,0,16,0,0,67500,16,8,1,40,25.9,1,20
41,0,1923,18,0,1,80,1,1200,40,0,16,1,0,67500,17,18,0,40,5.1,1,30
37,1,725,14,0,0,80,1,168,31,0,16,0,0,55000,17,9,0,12,46.264,1,14
48,0,1100,18,0,1,40,1,500,48,0,13,1,0,112500,24,29,0,70,86.5,1,7.142857
34,0,548,18,0,0,48,0,577,42,0,18,0,0,67500,10,18,1,45,37.496,1,12.82222
23,0,210,15,0,0,40,0,260,23,0,15,0,0,27500,2,2,0,40,13.98,1,6.5
47,0,1000,16,0,0,60,1,535,46,0,16,0,1,67500,25,24,0,28,39.68,1,19.10714
41,0,900,14,0,0,50,1,425,39,0,12,0,0,55000,21,21,0,35,32.9,1,12.14286
31,0,392,9,0,0,0,0,205,43,0,11,0,0,27500,16,26,0,35,16.84,1,5.857143
37,0,450,8,0,0,50,1,306,34,0,10,0,0,45000,23,18,0,40,29.088,1,7.65
47,1,673,18,0,0,50,1,240,44,0,16,0,0,55000,23,22,0,24,42.52,1,10
30,0,200,17,0,0,50,0,800,31,0,17,0,0,3000,7,8,1,48,0,1,16.66667
61,0,323,10,1,0,48,0,5,52,1,12,0,0,22500,45,34,0,1,22.24,1,5
40,1,680,12,0,0,40,1,608,31,0,12,0,0,67500,22,13,0,45,35.884,1,13.51111
45,0,961,18,0,0,41,1,903,39,0,18,0,1,3000,21,15,0,32,0,1,28.21875
35,0,1923,18,0,0,40,0,800,32,0,18,0,0,112500,11,8,1,35,70.9,1,22.85714
47,0,500,13,0,0,45,1,280,40,0,12,0,0,37500,28,22,0,40,22.94,1,7
50,0,1450,18,0,0,60,0,577,48,0,16,0,0,112500,26,26,0,40,82.496,1,14.425
36,0,1200,12,0,0,40,1,180,37,0,14,0,0,45000,18,17,0,21,35.64,1,8.571428
29,0,900,16,0,0,55,0,500,27,0,16,0,1,67500,7,5,0,20,41.5,1,25
49,0,480,18,0,0,50,0,625,49,0,16,0,0,45000,25,27,0,50,12.5,1,12.5
37,0,300,14,0,0,40,0,425,36,0,16,0,0,45000,17,14,1,40,22.9,1,10.625
44,0,286,12,0,0,40,1,524,41,0,13,0,1,32500,26,22,0,40,5.252,1,13.1
36,0,360,14,0,0,26,0,68,37,0,15,0,0,27500,16,16,1,16,23.964,1,4.25
49,0,308,9,0,0,60,1,195,48,0,13,0,0,32500,34,29,0,24,22.36,1,8.125
51,0,1500,14,0,0,32,0,340,50,0,12,0,0,55000,31,32,0,40,37.32,1,8.5
31,1,404,11,0,0,40,1,116,29,0,12,0,0,27500,14,11,0,12,21.468,1,9.666667
54,0,500,12,0,0,0,0,375,52,0,12,0,0,67500,36,34,0,40,48,1,9.375
29,0,700,12,0,1,50,1,225,26,0,12,1,0,55000,11,8,0,25,43.3,1,9
27,0,336,12,0,0,0,0,485,33,0,12,0,1,37500,9,15,1,40,12.28,1,12.125
29,0,390,12,0,0,32,1,64,30,0,12,0,0,27500,11,12,0,12,24.172,1,5.333333
44,0,962,16,0,0,42,0,160,43,0,16,0,0,55000,22,21,0,16,46.68,1,10
23,0,280,12,0,0,40,0,306,24,0,12,0,0,32500,5,6,1,40,16.588,1,7.65
27,0,535,12,0,0,50,0,330,24,0,12,0,0,37500,9,6,1,50,20.34,1,6.6
37,1,350,16,0,0,55,1,203,38,0,12,0,0,22500,15,20,0,28,11.944,1,7.25
53,0,656,16,0,0,60,0,280,49,0,13,0,0,32500,31,30,0,40,17.94,1,7
27,0,700,16,0,0,53,0,30,27,0,16,0,0,27500,5,5,1,4,25.94,1,7.5
56,0,600,18,0,0,35,0,220,53,0,12,0,0,3000,32,35,0,21,0,1,10.47619
24,1,416,11,0,0,48,0,161,26,0,12,0,0,37500,7,8,0,35,29.128,1,4.6
35,0,700,12,0,0,50,0,54,26,0,11,0,0,3000,17,9,1,12,0.192,1,4.5
50,0,320,8,0,0,40,0,200,43,0,12,0,0,13750,36,25,0,40,3.35,1,5
31,0,450,12,1,0,46,1,360,27,1,12,0,0,45000,13,9,0,45,26.28,1,8
35,0,600,13,0,0,72,1,225,33,0,14,0,0,27500,16,13,0,24,15.8,1,9.375
25,0,320,16,0,0,42,0,340,24,0,16,0,0,32500,3,2,0,40,14.82,1,8.5
33,1,350,12,0,0,45,0,130,30,0,12,0,0,32500,15,12,1,30,25.74,1,4.333333
36,0,700,13,0,0,40,0,300,37,0,12,0,0,67500,17,19,1,40,51.9,1,7.5
47,1,640,12,0,0,41,1,121,47,0,12,0,0,55000,29,29,0,30,48.708,1,4.033333
31,1,471,12,0,0,40,0,270,27,0,12,0,0,3000,13,9,1,40,0,1,6.75
40,0,850,12,0,0,55,1,180,34,0,12,0,0,37500,22,16,0,21,28.14,1,8.571428
37,0,750,18,0,0,4,1,318,36,0,14,0,0,55000,13,16,0,32,38.464,1,9.9375
41,0,350,17,0,0,60,1,515,38,0,12,0,0,0,18,20,0,40,0,1,12.875
54,0,257,12,0,0,60,0,43,49,0,12,0,0,17500,36,31,0,10,15.264,1,4.3
38,1,300,12,0,0,46,1,220,35,0,10,0,0,22500,20,19,0,40,11.06,1,5.5
49,0,100,8,0,0,4,0,100,39,0,0,0,0,3000,35,33,0,40,0,1,2.5
19,0,270,10,0,0,45,0,205,18,0,12,0,0,11500,3,0,1,40,0.84,1,5.125
36,0,432,12,0,0,42,0,750,37,0,12,0,0,37500,18,19,0,40,0,1,18.75
36,0,370,16,0,0,80,1,144,45,0,12,0,0,22500,14,27,0,16,15.012,1,9
57,0,740,16,0,0,40,0,200,48,0,12,0,0,37500,35,30,0,40,27.1,1,5
37,0,878,16,0,0,45,0,200,33,0,14,0,0,67500,15,13,1,20,57.1,1,10
60,0,600,9,0,0,24,0,182,51,0,10,0,0,67500,45,35,0,35,58.036,1,5.2
45,1,370,12,0,0,38,1,400,43,0,12,0,0,45000,27,25,0,40,24.2,1,10
31,0,246,14,0,0,40,0,240,30,0,14,0,0,17500,11,10,0,35,5.02,1,6.857143
44,0,400,12,0,0,40,1,204,42,0,11,0,0,45000,26,25,0,24,34.392,1,8.5
36,0,360,16,0,0,40,1,300,34,0,14,0,0,45000,14,14,0,40,29.4,1,7.5
55,1,1100,14,0,0,60,0,775,55,0,12,0,0,112500,35,37,0,40,72.2,1,19.375
43,0,400,12,0,0,32,0,350,50,0,13,0,0,45000,25,31,0,40,26.8,1,8.75
42,1,800,13,0,0,36,1,300,39,0,15,0,0,67500,23,18,0,60,51.9,1,5
52,0,260,12,0,0,40,1,284,40,0,12,0,0,27500,34,22,0,40,12.732,1,7.1
44,0,174,10,0,0,37,0,170,46,0,8,0,0,8750,28,32,0,40,0,1,4.25
29,1,600,12,0,0,52,1,600,32,0,12,0,1,45000,11,14,0,40,13.8,1,15
27,0,200,13,0,0,40,0,220,47,0,12,1,0,6250,8,29,0,40,0,1,5.5
41,0,390,12,0,0,35,0,425,41,0,12,0,0,3000,23,23,0,40,0,1,10.625
37,0,495,15,0,1,48,0,146,36,0,12,0,0,27500,16,18,1,32,19.908,1,4.5625
39,0,286,12,0,0,40,0,440,35,0,12,0,0,32500,21,17,0,40,9.62,1,11
42,1,480,12,1,0,40,1,436,40,1,12,0,1,45000,24,22,0,40,22.328,1,10.9
20,0,176,11,0,0,40,0,226,20,0,11,0,0,11500,3,3,0,40,0,1,5.65
54,1,900,12,0,0,43,0,500,55,0,12,0,0,67500,36,37,0,40,41.5,1,12.5
42,0,950,18,0,0,40,0,350,36,0,18,0,0,67500,18,12,1,20,49.3,1,17.5
51,0,900,18,1,0,40,0,668,43,0,18,0,0,112500,27,19,0,40,77.764,1,16.7
58,1,637,9,0,0,40,0,237,59,0,12,0,0,45000,43,41,0,40,32.676,1,5.925
58,0,1245,18,0,0,0,0,650,53,0,18,0,0,112500,34,29,0,40,78.7,1,16.25
53,0,800,18,0,0,40,0,500,53,0,18,0,0,112500,29,29,0,40,86.5,1,12.5
43,0,280,12,0,0,40,0,152,53,0,8,0,1,22500,25,39,0,40,14.596,1,3.8
43,0,725,10,0,0,47,1,300,42,0,15,0,0,45000,27,21,0,24,29.4,1,12.5
45,0,316,12,1,0,60,0,308,42,1,12,0,0,22500,27,24,0,40,6.484,1,7.7
36,0,563,15,0,0,40,0,1125,31,0,12,0,0,37500,15,13,0,40,0,1,28.125
49,0,372,12,0,0,40,0,288,48,0,12,0,0,37500,31,30,0,40,22.524,1,7.2
59,0,469,9,0,0,50,1,170,56,0,12,0,0,17500,44,38,0,40,8.66,1,4.25
41,0,1250,17,0,0,40,1,950,39,0,13,0,0,112500,18,20,0,40,63.1,1,23.75
42,1,400,12,1,0,48,1,340,36,1,13,0,0,45000,24,17,0,40,27.32,1,8.5
48,0,200,15,0,0,30,0,114,43,0,13,0,1,37500,27,24,0,20,31.572,1,5.7
29,0,280,10,0,0,40,0,190,26,0,12,0,0,17500,13,8,1,40,7.62,1,4.75
43,0,360,15,0,0,40,1,600,42,0,18,0,0,37500,22,18,0,48,6.3,1,12.5
41,0,1000,18,0,0,40,1,260,27,0,12,0,0,55000,17,9,0,45,41.48,1,5.777778
48,1,900,17,0,0,60,1,450,50,0,15,0,0,112500,25,29,0,50,89.1,1,9
46,0,1200,16,0,0,40,1,654,40,0,16,0,0,112500,24,18,0,45,78.492,1,14.53333
53,1,344,12,0,0,40,0,175,49,0,12,0,0,37500,35,31,0,21,28.4,1,8.333333
34,0,449,10,0,0,0,0,175,36,0,12,0,0,45000,18,18,0,40,35.9,1,4.375
43,1,518,16,0,0,40,1,423,43,0,14,0,0,45000,21,23,0,45,23.004,1,9.4
39,1,593,12,0,0,51,1,96,38,0,14,0,0,32500,21,18,0,21,27.508,1,4.571429
31,1,250,12,0,0,40,0,250,27,0,13,0,0,45000,13,8,1,12,32,1,20.83333
47,0,610,9,0,0,0,0,240,44,0,10,0,0,0,32,28,0,35,0,1,6.857143
49,0,550,12,0,0,40,0,320,47,0,12,0,0,55000,31,29,1,40,38.36,1,8
45,0,600,12,0,0,56,0,320,42,0,12,0,0,55000,27,24,0,40,38.36,1,8
32,0,600,18,0,0,45,0,600,29,0,18,0,0,45000,8,5,0,50,13.8,1,12
42,0,400,12,0,0,40,0,640,43,0,12,0,0,112500,24,25,0,40,79.22,1,16
27,0,470,14,0,1,40,0,400,24,0,12,1,0,32500,7,6,1,40,11.7,1,10
27,0,400,12,0,0,50,0,200,27,0,16,0,0,0,9,5,1,5,0,1,40
35,1,500,12,0,0,40,1,350,35,0,12,0,0,32500,17,17,0,40,14.3,1,8.75
30,1,512,16,0,0,45,0,400,26,0,16,0,0,55000,8,4,1,40,34.2,1,10
55,0,460,13,0,0,60,0,292,44,0,12,0,0,22500,36,26,0,40,7.316,1,7.3
28,0,450,13,0,0,0,0,190,28,0,12,0,0,45000,9,10,0,42,35.12,1,4.523809
24,0,313,14,0,0,0,0,150,22,0,13,0,0,22500,4,3,1,24,14.7,1,6.25
53,0,340,12,0,0,47,0,198,50,0,12,0,0,22500,35,32,0,40,12.204,1,4.95
40,0,690,14,0,0,43,1,765,37,0,14,0,0,55000,20,17,0,40,15.22,1,19.125
27,0,400,12,0,0,55,0,350,29,0,12,0,0,67500,9,11,1,40,49.3,1,8.75
50,0,210,18,0,0,60,0,1000,47,0,18,0,0,112500,26,23,0,45,60.5,1,22.22222
61,1,360,12,0,0,30,0,240,51,0,10,0,1,27500,43,35,0,40,15.02,1,6
47,0,777,15,0,0,40,1,853,44,0,12,0,0,3000,26,26,0,40,0,1,21.325
29,0,488,13,1,0,50,0,309,26,1,16,0,0,32500,10,4,1,40,16.432,1,7.725
45,0,280,12,0,0,48,0,385,46,0,9,0,1,32500,27,31,0,40,12.48,1,9.625
34,0,450,12,0,0,60,0,495,30,0,12,0,0,22500,16,12,0,45,0,1,11
21,0,280,10,0,0,40,0,270,20,0,12,0,0,27500,5,2,0,40,13.46,1,6.75
37,0,280,12,1,0,32,1,170,37,1,12,0,0,27500,19,19,0,32,18.66,1,5.3125
38,0,350,16,0,0,50,0,210,29,0,16,0,0,32500,16,7,1,35,21.58,1,6
42,0,600,17,0,0,70,1,417,40,0,12,0,1,45000,19,22,0,40,23.316,1,10.425
44,0,510,12,0,0,48,1,260,43,0,12,0,0,22500,26,25,0,40,8.98,1,6.5
28,0,178,9,0,0,24,0,250,28,0,12,0,0,22500,13,10,1,40,9.5,1,6.25
57,0,300,12,0,0,40,0,195,56,0,12,0,1,45000,39,38,0,40,34.86,1,4.875
50,1,560,12,0,0,40,1,347,47,0,12,0,1,45000,32,29,0,40,26.956,1,8.675
38,0,442,15,0,0,40,1,438,41,0,14,0,0,45000,17,21,0,40,22.224,1,10.95
43,0,576,15,0,0,60,1,369,43,0,14,0,0,3000,22,23,0,40,0,1,9.225
39,0,560,13,0,0,0,1,450,38,0,14,0,0,45000,20,18,0,40,21.6,1,11.25
30,1,600,14,0,0,40,0,360,30,0,12,0,0,55000,10,12,1,21,36.28,1,17.14286
29,0,366,12,1,0,60,0,290,26,1,14,0,1,45000,11,6,1,40,29.92,1,7.25
32,0,800,16,0,0,40,1,800,31,0,16,0,0,112500,10,9,0,40,70.9,1,20
37,0,280,18,0,0,50,0,390,37,0,18,0,0,32500,13,13,0,45,12.22,1,8.666667
46,0,875,16,0,0,50,0,550,46,0,16,0,0,112500,24,24,0,50,83.9,1,11
40,1,528,10,0,0,48,0,320,40,0,10,0,1,55000,24,24,0,40,38.36,1,8
52,0,210,12,1,0,40,0,200,45,1,12,0,0,13750,34,27,0,40,3.35,1,5
55,0,400,12,0,0,35,0,280,50,0,12,0,1,32500,37,32,0,35,17.94,1,8
29,0,700,12,0,0,40,0,300,25,0,16,0,0,55000,11,3,0,40,39.4,1,7.5
39,0,1346,16,0,0,50,0,372,39,0,15,0,0,112500,17,18,0,45,93.156,1,8.266666
37,0,529,15,0,0,30,0,175,28,0,12,0,0,32500,16,10,0,25,23.4,1,7
40,0,250,9,0,0,40,1,128,39,0,16,0,0,8750,25,17,0,16,2.094,1,8
44,0,328,18,0,0,40,0,400,34,0,13,0,0,32500,20,15,1,36,11.7,1,11.11111
38,0,800,16,0,0,50,1,640,37,0,18,0,0,55000,16,13,0,45,21.72,1,14.22222
37,0,100,10,0,0,20,1,350,35,0,12,0,0,11500,21,17,0,36,0,1,9.722222
27,0,400,12,1,0,40,1,280,27,1,12,0,0,22500,9,9,0,40,7.94,1,7
38,0,1923,17,0,0,45,0,300,37,0,16,0,0,112500,15,15,0,45,96.9,1,6.666667
41,0,577,16,0,0,40,1,68,37,0,12,0,0,67500,19,19,0,16,63.964,1,4.25
28,0,740,12,0,0,50,0,400,28,0,16,0,0,3000,10,6,0,35,0,1,11.42857
28,0,300,12,0,0,50,1,312,32,0,12,0,0,0,10,14,0,40,0,1,7.8
54,0,100,13,0,0,24,0,286,50,0,13,0,0,45000,35,31,0,40,30.128,1,7.15
26,0,170,6,0,1,40,0,300,29,0,5,1,0,37500,14,18,1,72,21.9,1,4.166667
52,0,1100,18,0,0,40,1,692,50,0,18,0,0,112500,28,26,0,35,76.516,1,19.77143
41,1,680,14,1,0,40,1,258,42,1,14,0,0,37500,21,22,0,40,24.084,1,6.45
28,0,350,8,0,1,40,0,112,27,0,8,0,0,17500,14,13,1,42,11.676,1,2.666667
28,0,800,14,0,0,40,0,600,26,0,16,0,0,67500,8,4,0,40,36.3,1,15
26,0,298,12,0,0,40,0,144,23,0,12,0,0,27500,8,5,1,40,20.012,1,3.6
30,1,600,13,0,0,35,0,500,27,0,13,0,0,55000,11,8,0,35,29,1,14.28571
55,0,1000,14,0,0,40,0,500,55,0,12,0,0,112500,35,37,0,40,86.5,1,12.5
46,1,259,14,1,0,28,1,597,44,1,14,0,0,45000,26,24,0,35,13.956,1,17.05714
49,0,279,12,0,0,55,0,520,48,0,13,0,0,45000,31,29,0,40,17.96,1,13
39,0,800,16,0,0,60,1,455,36,0,13,0,0,32500,17,17,0,50,8.84,1,9.1
